IDB_FASH,IDSort,IDB_FASHQuantity,IDB_FASHLoose,IDB_FASHRecipe,IDB_FASHDelete
7902,6816,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7902,6863,1.6599999999999999e+00,0.0000000000000000e+00,0,0
7902,6918,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7902,7887,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7903,7903,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7904,7904,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7905,7905,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7911,7911,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7912,7912,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7970,6750,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7970,6808,2.5000000000000000e-01,0.0000000000000000e+00,0,0
7970,6816,4.5000000000000001e-01,0.0000000000000000e+00,0,0
7970,6890,8.0000000000000002e-03,0.0000000000000000e+00,0,0
7970,6891,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7970,6913,2.2000000000000000e-01,0.0000000000000000e+00,0,0
7970,7841,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7981,7981,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7985,6842,2.2300000000000000e-01,0.0000000000000000e+00,1,0
7985,6846,8.0000000000000002e-02,0.0000000000000000e+00,1,0
7985,6863,8.9999999999999993e-03,0.0000000000000000e+00,1,0
7985,6896,1.0000000000000000e-03,0.0000000000000000e+00,1,0
7985,6933,6.7000000000000004e-02,0.0000000000000000e+00,1,0
7985,7251,4.0000000000000001e-03,0.0000000000000000e+00,1,0
7985,7410,8.0000000000000002e-02,0.0000000000000000e+00,1,0
7985,7546,1.0000000000000001e-01,0.0000000000000000e+00,1,0
7985,7548,8.9200000000000002e-01,0.0000000000000000e+00,1,0
7985,7549,2.2300000000000000e-01,0.0000000000000000e+00,1,0
7985,7631,8.0000000000000002e-02,0.0000000000000000e+00,1,0
7989,7989,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7990,7990,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7991,7991,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7993,6750,6.4290000000000006e+01,0.0000000000000000e+00,0,0
7993,6797,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7993,6805,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7993,6806,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7993,6814,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7993,6816,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7993,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7993,6868,5.9999999999999998e-02,0.0000000000000000e+00,0,0
7993,6871,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7993,6877,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7993,6882,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7993,6921,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7996,6817,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7996,6891,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7996,6913,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7996,7842,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7997,7997,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8004,8004,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8009,6750,3.3330000000000002e+00,0.0000000000000000e+00,0,0
8009,6805,3.3330000000000002e+00,0.0000000000000000e+00,0,0
8009,6871,6.0000000000000001e-03,0.0000000000000000e+00,0,0
8010,6750,3.0000000000000000e+00,0.0000000000000000e+00,0,0
8010,6806,2.5000000000000000e+00,0.0000000000000000e+00,0,0
8010,6871,2.5000000000000001e-03,0.0000000000000000e+00,0,0
8010,8072,2.5000000000000000e+00,0.0000000000000000e+00,0,0
8013,6750,5.5000000000000000e+01,0.0000000000000000e+00,0,0
8013,6798,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8013,6816,2.0000000000000000e+00,0.0000000000000000e+00,0,0
8013,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
8013,6874,2.0000000000000000e+00,0.0000000000000000e+00,0,0
8013,6921,2.0000000000000000e+00,0.0000000000000000e+00,0,0
8014,6750,4.0000000000000000e+00,0.0000000000000000e+00,0,0
8014,6803,2.0000000000000000e+00,0.0000000000000000e+00,0,0
8014,6805,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8014,6863,5.9999999999999998e-02,0.0000000000000000e+00,0,0
8014,6871,3.3000000000000002e-01,0.0000000000000000e+00,0,0
8014,6880,2.0000000000000001e-01,0.0000000000000000e+00,0,0
8014,6899,2.5000000000000000e-01,0.0000000000000000e+00,0,0
8014,6913,3.4499999999999997e-01,0.0000000000000000e+00,0,0
8014,7332,7.0000000000000000e+00,0.0000000000000000e+00,0,0
8015,6750,6.9999999999999996e-01,0.0000000000000000e+00,0,0
8015,7990,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8016,6750,4.0000000000000002e-01,0.0000000000000000e+00,0,0
8016,8018,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8017,6750,4.0000000000000002e-01,0.0000000000000000e+00,0,0
8017,7991,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8018,8018,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8021,8021,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8024,8024,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8026,8026,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8027,8027,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8030,8030,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8047,8047,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8071,6750,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8071,6871,1.5000000000000000e+00,0.0000000000000000e+00,0,0
8071,6878,1.2000000000000000e+00,0.0000000000000000e+00,0,0
8071,8072,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8072,8072,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8073,8073,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8074,8074,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8084,8084,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8085,8085,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8087,8087,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8088,6846,9.5000000000000001e-02,0.0000000000000000e+00,0,0
8088,6863,5.0000000000000001e-03,0.0000000000000000e+00,0,0
8088,6896,1.0000000000000000e-03,0.0000000000000000e+00,0,0
8088,6921,2.0000000000000001e-01,0.0000000000000000e+00,0,0
8088,7251,5.0000000000000001e-03,0.0000000000000000e+00,0,0
8088,7410,1.4999999999999999e-01,0.0000000000000000e+00,0,0
8088,7590,4.5000000000000001e-01,0.0000000000000000e+00,0,0
8088,7668,8.4999999999999998e-01,0.0000000000000000e+00,0,0
8088,7847,1.0000000000000000e-02,0.0000000000000000e+00,0,0
8089,6750,3.5499999999999998e-01,0.0000000000000000e+00,0,0
8089,6846,9.5000000000000001e-02,0.0000000000000000e+00,0,0
8089,6847,1.5000000000000000e+00,0.0000000000000000e+00,0,0
8089,6921,2.0000000000000001e-01,0.0000000000000000e+00,0,0
8089,7410,1.4999999999999999e-01,0.0000000000000000e+00,0,0
8089,7546,1.0000000000000001e-01,0.0000000000000000e+00,0,0
8089,7547,8.0000000000000002e-02,0.0000000000000000e+00,0,0
8089,7668,8.4999999999999998e-01,0.0000000000000000e+00,0,0
8089,7845,8.0000000000000002e-02,0.0000000000000000e+00,0,0
8089,7847,1.0000000000000000e-02,0.0000000000000000e+00,0,0
8089,8091,1.4000000000000001e-01,0.0000000000000000e+00,0,0
8091,8091,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8092,8092,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8093,6750,1.7500000000000000e+01,0.0000000000000000e+00,0,0
8093,6816,1.0500000000000000e+00,0.0000000000000000e+00,0,0
8093,6871,2.6000000000000001e+00,0.0000000000000000e+00,0,0
8093,6880,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8093,6889,3.5000000000000003e-02,0.0000000000000000e+00,0,0
8093,6893,5.0000000000000003e-02,0.0000000000000000e+00,0,0
8093,6894,2.5000000000000001e-02,0.0000000000000000e+00,0,0
8093,7231,5.1500000000000000e+01,0.0000000000000000e+00,0,0
8093,7279,2.6000000000000001e+00,0.0000000000000000e+00,0,0
8095,8095,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8096,8096,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8097,8097,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8098,8098,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8099,6750,4.2500000000000000e+01,0.0000000000000000e+00,0,0
8099,7407,5.0000000000000000e+00,0.0000000000000000e+00,0,0
8099,8072,4.2500000000000000e+01,0.0000000000000000e+00,0,0
8108,8108,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8110,8110,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8112,8112,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8114,8114,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8116,6750,4.6000000000000000e+01,0.0000000000000000e+00,0,0
8116,6798,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8116,6816,6.0000000000000000e+00,0.0000000000000000e+00,0,0
8116,6819,3.0000000000000000e+00,0.0000000000000000e+00,0,0
8116,6821,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8116,6863,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8116,6871,2.2000000000000002e+00,0.0000000000000000e+00,0,0
8116,6877,5.9999999999999998e-01,0.0000000000000000e+00,0,0
8116,6913,1.0000000000000000e+01,0.0000000000000000e+00,0,0
8117,8117,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8118,8118,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8119,8119,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8120,8120,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8123,8123,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8124,8124,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8125,8125,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8126,8126,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8127,8127,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8128,8128,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8129,8129,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8130,8130,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8131,8131,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8132,8132,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8133,8133,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8134,8134,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8135,8135,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8137,8137,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8138,8138,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8140,8140,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8141,8141,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8142,8142,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8143,8143,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8144,8144,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8146,8146,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8147,8147,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8148,8148,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8149,8149,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8150,8150,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8151,8151,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8152,8152,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8153,8153,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8154,8154,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8155,8155,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8156,8156,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8157,8157,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8158,8158,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8159,8159,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8160,8160,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8161,8161,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8162,8162,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8163,8163,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8164,8164,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8165,8165,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8166,8166,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8167,8167,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8168,8168,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8169,8169,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8170,8170,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8171,8171,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8172,8172,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8173,8173,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8174,8174,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8175,8175,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8176,8176,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8177,8177,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8178,8178,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8179,8179,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8180,8180,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8181,8181,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8182,8182,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8183,8183,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8184,8184,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8185,8185,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8186,8186,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8187,8187,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8188,8188,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8189,8189,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8190,8190,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8191,8191,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8192,8192,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8193,8193,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8194,8194,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8195,8195,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8196,8196,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8197,8197,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8198,8198,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8199,8199,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8200,8200,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8201,8201,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8202,8202,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8203,8203,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8204,8204,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8205,8205,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8206,8206,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8207,8207,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8208,8208,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8209,8209,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8210,8210,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8211,8211,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8212,8212,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8213,8213,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8214,8214,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8215,8215,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8216,8216,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8217,8217,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8218,8218,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8219,8219,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8220,8220,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8248,8248,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8249,8249,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8252,8252,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8253,8253,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8254,8254,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8255,8255,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8256,8256,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8257,8257,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8258,8258,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8259,8259,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8260,8260,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8261,8261,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8262,8262,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8263,8263,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8264,8264,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8265,8265,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8266,8266,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8269,8269,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8270,8270,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8272,8272,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8273,8273,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8274,8274,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8275,8275,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8283,8283,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8284,8284,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8287,6750,5.0000000000000000e+01,0.0000000000000000e+00,0,0
8287,6805,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8287,6863,1.7000000000000000e+00,0.0000000000000000e+00,0,0
8287,6871,3.0000000000000000e+00,0.0000000000000000e+00,0,0
8287,6880,2.0000000000000000e+00,0.0000000000000000e+00,0,0
8287,7260,4.0000000000000000e+00,0.0000000000000000e+00,0,0
8290,8290,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8294,6750,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8294,6871,1.5000000000000000e+00,0.0000000000000000e+00,0,0
8294,6878,1.2000000000000000e+00,0.0000000000000000e+00,0,0
8294,8097,1.0000000000000000e+02,0.0000000000000000e+00,0,0
8295,6750,2.2500000000000001e-01,0.0000000000000000e+00,0,0
8295,6899,3.4999999999999998e-01,0.0000000000000000e+00,0,0
8295,6921,2.9999999999999999e-01,0.0000000000000000e+00,0,0
8295,8296,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8296,8296,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8297,8297,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8299,6863,3.2000000000000001e-02,0.0000000000000000e+00,0,0
8299,6896,1.0000000000000000e-03,0.0000000000000000e+00,0,0
8299,6921,1.4999999999999999e-01,0.0000000000000000e+00,0,0
8299,7248,2.2000000000000000e-01,0.0000000000000000e+00,0,0
8299,7546,2.0000000000000001e-01,0.0000000000000000e+00,0,0
8299,7668,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8299,7788,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8301,8301,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8302,8302,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8303,8303,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8304,6750,5.5000000000000000e-02,0.0000000000000000e+00,0,0
8304,6838,5.5000000000000000e-02,0.0000000000000000e+00,0,0
8304,6839,8.2000000000000003e-02,0.0000000000000000e+00,0,0
8304,6856,1.3600000000000001e-01,0.0000000000000000e+00,0,0
8304,6860,6.8000000000000005e-02,0.0000000000000000e+00,0,0
8304,6861,6.8000000000000005e-02,0.0000000000000000e+00,0,0
8304,6900,6.8000000000000005e-02,0.0000000000000000e+00,0,0
8304,6903,1.3599999999999999e-02,0.0000000000000000e+00,0,0
8304,6906,6.8000000000000005e-02,0.0000000000000000e+00,0,0
8304,6913,1.3600000000000001e-01,0.0000000000000000e+00,0,0
8304,7228,5.5000000000000000e-02,0.0000000000000000e+00,0,0
8304,7279,6.8000000000000005e-02,0.0000000000000000e+00,0,0
8304,8301,1.3600000000000001e+00,0.0000000000000000e+00,0,0
8304,8302,5.5000000000000000e-02,0.0000000000000000e+00,0,0
8304,8303,1.0900000000000000e-01,0.0000000000000000e+00,0,0
8304,8307,6.8000000000000005e-02,0.0000000000000000e+00,0,0
8305,6860,7.4999999999999997e-02,0.0000000000000000e+00,0,0
8305,6861,7.4999999999999997e-02,0.0000000000000000e+00,0,0
8305,6872,3.2000000000000001e-01,0.0000000000000000e+00,0,0
8305,6900,7.4999999999999997e-02,0.0000000000000000e+00,0,0
8305,6904,4.0799999999999997e-01,0.0000000000000000e+00,0,0
8305,6906,7.4999999999999997e-02,0.0000000000000000e+00,0,0
8305,8303,1.0199999999999999e-01,0.0000000000000000e+00,0,0
8305,8307,7.4999999999999997e-02,0.0000000000000000e+00,0,0
8307,8307,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8311,8311,1.0000000000000000e+00,0.0000000000000000e+00,0,0
